;avg #n classes+groups;min #n classes+groups;max #n classes+groups;avg #n groups;min #n groups;max #n groups;avg #c groups;min #c groups;max #c groups;Fishers DR (C);Fishers DRv (C);Class Overlap (C);Border Points (C);Inter/Intra Class Dist (C);NN Error (C);Fishers DR (G);Fishers DRv (G);Class Overlap (G);Border Points (G);Inter/Intra Class Dist (G);NN Error (G);Acc (X);Acc (G);Acc (G - X);n;c;gs;features_remove_percent;n_group_features;group_imbalance;cls_imbalance;n_features
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,46859671310081;0,06233132307226732;2,6679562715380196e-05;0,768;0,5104887479521018;0,618;0,8556352714968926;0,3073138049664246;8,43009302397367e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,31666666666666665;0,3433333333333333;0,026666666666666672;1000;50;0,5;0,05;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3904974892297741;0,057560548558674686;;0,764;0,5095713345884307;0,618;0,8556352714968926;0,30731380496642496;8,430093023973661e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,3433333333333333;0,36666666666666664;0,023333333333333317;1000;50;0,5;0,05;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8494843755526185;0,0870194759565888;0,000247575825814964;0,869;0,5188290381112072;0,755;0,8288011487006111;0,3279671258746626;1,407868962297328e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,20333333333333334;0,32;0,11666666666666667;1000;50;0,5;0,1;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5979120895948602;0,0695715333074952;1,4375290946082917e-05;0,799;0,5132621006585121;0,652;0,8288011487006111;0,3279671258746626;1,4078689622973266e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,29;0,37;0,08000000000000002;1000;50;0,5;0,1;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4611162933686681;0,059968223960957794;1,557794317743323e-05;0,775;0,5121984480940474;0,645;0,8288011487006112;0,32796712587466254;1,4078689622973262e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,31333333333333335;0,4033333333333333;0,08999999999999997;1000;50;0,5;0,1;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3830009726659901;0,05377659481479733;;0,757;0,5109296924755998;0,583;0,8288011487006112;0,3279671258746626;1,4078689622973191e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,3433333333333333;0,36666666666666664;0,023333333333333317;1000;50;0,5;0,1;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8408528943789899;0,07372582602215;5,01215660764057e-05;0,861;0,520254618604744;0,755;0,8388366364337927;0,27051626370439663;3,2980841645598672e-09;0,7777777777777778;0,5047934085538267;0,6;0,21;0,38333333333333336;0,17333333333333337;1000;50;0,5;0,2;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5967751446826643;0,0571862049261198;6,614762627224147e-06;0,811;0,5178949795163947;0,678;0,8388366364337927;0,2705162637043967;3,2980841645598718e-09;0,7777777777777778;0,5047934085538267;0,6;0,27;0,35333333333333333;0,08333333333333331;1000;50;0,5;0,2;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,458040370658286;0,051374618805290276;6,118215975384828e-06;0,798;0,5136280845557676;0,659;0,8388366364337927;0,27051626370439646;3,2980841645598805e-09;0,7777777777777778;0,5047934085538267;0,6;0,35333333333333333;0,37666666666666665;0,023333333333333317;1000;50;0,5;0,2;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,40079771328788966;0,04711448773375166;;0,773;0,51223165449274;0,628;0,8388366364337927;0,2705162637043968;3,298084164559881e-09;0,7777777777777778;0,5047934085538267;0,6;0,38333333333333336;0,3566666666666667;-0,026666666666666672;1000;50;0,5;0,2;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8171052803428056;0,0803736110345683;0,0006870913199216615;0,869;0,5243800900427029;0,782;0,8381073381007721;0,3006093305030327;1,8613277991689606e-12;0,7555555555555555;0,5071358414781391;0,6;0,21333333333333335;0,32;0,10666666666666666;1000;50;0,75;0,0;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5293374977591743;0,06382076323905418;3,329434696802291e-05;0,811;0,5167777645123335;0,681;0,8381073381007722;0,3006093305030329;1,8613277991689602e-12;0,7555555555555555;0,5071358414781391;0,6;0,25333333333333335;0,3233333333333333;0,06999999999999995;1000;50;0,75;0,0;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4222758835439656;0,05841399660922113;5,7467774362606986e-05;0,773;0,5118874753113211;0,632;0,8381073381007722;0,30060933050303273;1,861327799168961e-12;0,7555555555555555;0,5071358414781388;0,6;0,30333333333333334;0,33;0,026666666666666672;1000;50;0,75;0,0;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,37983933584065016;0,05523877794239204;0,0001983593436681788;0,763;0,5125017685758719;0,621;0,8381073381007722;0,30060933050303273;1,861327799168958e-12;0,7555555555555555;0,5071358414781388;0,6;0,31666666666666665;0,31333333333333335;-0,0033333333333332993;1000;50;0,75;0,0;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8193579981502507;0,07778636734074941;0,000725277087242339;0,852;0,5219537949917599;0,743;0,8556352714968924;0,3073138049664248;8,430093023973635e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,25666666666666665;0,37666666666666665;0,12;1000;50;0,75;0,05;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5361398460188209;0,06154497103480946;3,525594459014165e-05;0,792;0,5134021271695094;0,646;0,8556352714968924;0,3073138049664246;8,430093023973661e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,3566666666666667;0,36666666666666664;0,009999999999999953;1000;50;0,75;0,05;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4354340610015784;0,05610499124058656;;0,77;0,5104765712476185;0,621;0,8556352714968926;0,30731380496642485;8,430093023973642e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,34;0,34;0,0;1000;50;0,75;0,05;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,38125340457175905;0,053038482250400885;;0,77;0,5099285704767834;0,616;0,8556352714968926;0,3073138049664246;8,43009302397374e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,31666666666666665;0,38666666666666666;0,07;1000;50;0,75;0,05;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,818220224516933;0,07860466790145418;0,00026264465424058394;0,87;0,5180807377653693;0,738;0,8288011487006111;0,32796712587466265;1,4078689622973279e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,24;0,3466666666666667;0,10666666666666669;1000;50;0,75;0,1;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5502205898724002;0,06158546500591731;3,255152104142868e-05;0,793;0,5125144090860437;0,645;0,8288011487006112;0,3279671258746628;1,4078689622973319e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,29333333333333333;0,3566666666666667;0,06333333333333335;1000;50;0,75;0,1;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,43160326201341703;0,05459605490213448;4,370028034020751e-05;0,767;0,5118016994769563;0,625;0,8288011487006112;0,3279671258746628;1,4078689622973236e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,3466666666666667;0,36333333333333334;0,016666666666666663;1000;50;0,75;0,1;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3735385312919219;0,05034967362130359;;0,758;0,5120467523357473;0,594;0,8288011487006108;0,327967125874662;1,4078689622973136e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,34;0,3566666666666667;0,016666666666666663;1000;50;0,75;0,1;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8074681016190649;0,06578586642226343;4,803129988762761e-05;0,842;0,5188875870673808;0,733;0,8388366364337927;0,2705162637043967;3,298084164559871e-09;0,7777777777777778;0,5047934085538267;0,6;0,22666666666666666;0,3466666666666667;0,12000000000000002;1000;50;0,75;0,2;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5498858600021908;0,05138695020614628;1,4612007276447204e-05;0,808;0,5204105396712128;0,675;0,8388366364337927;0,27051626370439663;3,29808416455987e-09;0,7777777777777778;0,5047934085538267;0,6;0,2966666666666667;0,37;0,0733333333333333;1000;50;0,75;0,2;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4280469293148992;0,0459659647916719;1,688761537964536e-05;0,802;0,5147654737208737;0,659;0,8388366364337927;0,27051626370439663;3,298084164559886e-09;0,7777777777777778;0,5047934085538267;0,6;0,33;0,35;0,019999999999999962;1000;50;0,75;0,2;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3919635801364596;0,04346806695930593;;0,79;0,5159980302500471;0,643;0,838836636433793;0,2705162637043967;3,2980841645598755e-09;0,7777777777777778;0,5047934085538267;0,6;0,3566666666666667;0,35;-0,00666666666666671;1000;50;0,75;0,2;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8003761775766048;0,07429667944962559;0,000685078700340554;0,866;0,5236908904362437;0,772;0,8381073381007721;0,30060933050303273;1,8613277991689594e-12;0,7555555555555555;0,5071358414781391;0,6;0,24333333333333335;0,29;0,046666666666666634;1000;50;1,0;0,0;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5034317205697478;0,05911520667995113;5,772039141082125e-05;0,828;0,5189635317049499;0,69;0,8381073381007721;0,3006093305030327;1,8613277991689586e-12;0,7555555555555555;0,5071358414781391;0,6;0,31333333333333335;0,3333333333333333;0,019999999999999962;1000;50;1,0;0,0;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4090754034382467;0,05516330803744195;0,00010702050816102638;0,774;0,5118041617112055;0,628;0,8381073381007722;0,3006093305030329;1,861327799168961e-12;0,7555555555555555;0,5071358414781388;0,6;0,2966666666666667;0,32666666666666666;0,02999999999999997;1000;50;1,0;0,0;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3763495562171782;0,052915064864331646;0,0003866116980286756;0,764;0,512796974864064;0,625;0,8381073381007721;0,3006093305030332;1,8613277991689404e-12;0,7555555555555555;0,5071358414781388;0,6;0,3466666666666667;0,34;-0,006666666666666654;1000;50;1,0;0,0;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8006897671584228;0,07114976443551596;0,0007461572373702034;0,85;0,5214849301103734;0,739;0,8556352714968924;0,3073138049664247;8,430093023973633e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,22;0,3466666666666667;0,12666666666666668;1000;50;1,0;0,05;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5092210781502876;0,05680913934424799;5,980670766755688e-05;0,795;0,5151289558443188;0,651;0,8556352714968924;0,3073138049664248;8,430093023973642e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,31;0,36;0,04999999999999999;1000;50;1,0;0,05;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,42158266701635866;0,05296792901828753;;0,771;0,5105901433702953;0,619;0,8556352714968926;0,30731380496642474;8,430093023973645e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,3433333333333333;0,38;0,03666666666666668;1000;50;1,0;0,05;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3777275777391489;0,05098770044420544;;0,774;0,5102482128036306;0,615;0,8556352714968924;0,30731380496642396;8,430093023973675e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,36333333333333334;0,42333333333333334;0,06;1000;50;1,0;0,05;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,800833269267949;0,07153989082528663;0,00026129030170687353;0,839;0,5171581773123605;0,707;0,8288011487006111;0,3279671258746626;1,407868962297327e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,30333333333333334;0,3466666666666667;0,043333333333333335;1000;50;1,0;0,1;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5274803101797453;0,05684387618984246;5,635439780616264e-05;0,78;0,5131535841018572;0,641;0,8288011487006111;0,32796712587466276;1,4078689622973356e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,29333333333333333;0,37333333333333335;0,08000000000000002;1000;50;1,0;0,1;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,41971251801052545;0,051699830970406216;8,469642373800428e-05;0,765;0,5129355463933769;0,624;0,8288011487006111;0,3279671258746625;1,4078689622973191e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,36333333333333334;0,37333333333333335;0,010000000000000009;1000;50;1,0;0,1;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,37009714493957313;0,04891680569622836;;0,776;0,5132027028421192;0,614;0,8288011487006112;0,3279671258746627;1,4078689622973472e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,3566666666666667;0,38666666666666666;0,02999999999999997;1000;50;1,0;0,1;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,7895556892413232;0,059639238110126065;5,2053139878993945e-05;0,835;0,5184513009654907;0,709;0,8388366364337927;0,27051626370439663;3,2980841645598718e-09;0,7777777777777778;0,5047934085538267;0,6;0,26;0,3466666666666667;0,08666666666666667;1000;50;1,0;0,2;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5274061634626309;0,04770692138696791;2,5690438001663703e-05;0,822;0,5232604281672633;0,676;0,8388366364337927;0,2705162637043968;3,2980841645598718e-09;0,7777777777777778;0,5047934085538267;0,6;0,31;0,3466666666666667;0,03666666666666668;1000;50;1,0;0,2;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,41543299475559;0,04336935881175386;;0,815;0,5166773816567638;0,68;0,8388366364337927;0,27051626370439646;3,298084164559892e-09;0,7777777777777778;0,5047934085538267;0,6;0,3;0,3433333333333333;0,043333333333333335;1000;50;1,0;0,2;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3884268836134134;0,041390909187928177;;0,802;0,517131554863319;0,651;0,838836636433793;0,27051626370439724;3,2980841645598527e-09;0,7777777777777778;0,5047934085538267;0,6;0,34;0,3433333333333333;0,0033333333333332993;1000;50;1,0;0,2;20;medium;medium;50
