#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,max info loss,Method,Run,n,f,n_clusters,algorithm,n_components,gini,p value
68.57692307692308,0.05065530073731558,100.0,5.0,0.17168838249614357,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.3,0.7
68.57692307692308,0.050752788054695755,100.0,5.0,0.17332832000361173,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.3,0.75
68.57692307692308,0.05078683450920958,100.0,5.0,0.1768978377023715,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.3,0.8
68.57692307692308,0.05075087240675464,100.0,5.0,0.18063965121824735,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.3,0.85
68.57692307692308,0.05088855387542774,100.0,5.0,0.15427502849993563,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.3,0.9
77.52173913043478,0.050869196909195315,100.0,5.6521739130434785,0.2020617320544916,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.35,0.7
77.52173913043478,0.05080198934883451,100.0,5.6521739130434785,0.20028609094492242,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.35,0.75
77.52173913043478,0.050840476645241425,100.0,5.6521739130434785,0.20432119790873782,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.35,0.8
77.52173913043478,0.050848559080175645,100.0,5.6521739130434785,0.21148236268876405,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.35,0.85
77.52173913043478,0.05084330686524176,100.0,5.6521739130434785,0.18760941251679214,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.35,0.9
86.97560975609755,0.050754382728302835,100.0,6.341463414634147,0.24151152030622106,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.4,0.7
86.97560975609755,0.05066980630428973,100.0,6.341463414634147,0.24365899874978023,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.4,0.75
86.97560975609755,0.05071298717342921,100.0,6.341463414634147,0.24818619192869507,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.4,0.8
86.97560975609755,0.050722055271160284,100.0,6.341463414634147,0.25622066948677324,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.4,0.85
86.97560975609755,0.05070329109450595,100.0,6.341463414634147,0.2302144094719623,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.4,0.9
63.67857142857143,0.05067091350279366,100.0,4.642857142857143,0.15725697458302462,0,27,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.2,0.7
63.67857142857143,0.050761437440360976,100.0,4.642857142857143,0.1587797736971022,0,27,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.2,0.75
63.67857142857143,0.05079305200526667,100.0,4.642857142857143,0.16209432584595057,0,27,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.2,0.8
63.67857142857143,0.05076539479268578,100.0,4.642857142857143,0.16213196570484703,0,27,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.2,0.85
63.67857142857143,0.05077420391328037,100.0,4.642857142857143,0.13604940038874402,0,27,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.2,0.9
67.28301886792453,0.05067132506548635,100.0,4.90566037735849,0.16962198528350161,0,24,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.25,0.7
67.28301886792453,0.05076697299951974,100.0,4.90566037735849,0.17123098057384772,0,24,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.25,0.75
67.28301886792453,0.05080037706809934,100.0,4.90566037735849,0.17473314888206484,0,24,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.25,0.8
67.28301886792453,0.05077115435291953,100.0,4.90566037735849,0.17477291929901204,0,24,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.25,0.85
67.28301886792453,0.050906238058032766,100.0,4.90566037735849,0.1489057422923666,0,24,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.25,0.9
68.57692307692308,0.05065530073731558,100.0,5.0,0.17168838249614357,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.3,0.7
68.57692307692308,0.050752788054695755,100.0,5.0,0.17332832000361173,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.3,0.75
68.57692307692308,0.05078683450920958,100.0,5.0,0.1768978377023715,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.3,0.8
68.57692307692308,0.05075087240675464,100.0,5.0,0.18063965121824735,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.3,0.85
68.57692307692308,0.05088855387542774,100.0,5.0,0.15427502849993563,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.3,0.9
77.52173913043478,0.050869196909195315,100.0,5.6521739130434785,0.2020617320544916,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.35,0.7
77.52173913043478,0.05080198934883451,100.0,5.6521739130434785,0.20028609094492242,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.35,0.75
77.52173913043478,0.050840476645241425,100.0,5.6521739130434785,0.20432119790873782,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.35,0.8
77.52173913043478,0.050848559080175645,100.0,5.6521739130434785,0.21148236268876405,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.35,0.85
77.52173913043478,0.05084330686524176,100.0,5.6521739130434785,0.18760941251679214,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.35,0.9
86.97560975609755,0.050754382728302835,100.0,6.341463414634147,0.24151152030622106,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.4,0.7
86.97560975609755,0.05066980630428973,100.0,6.341463414634147,0.24365899874978023,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.4,0.75
86.97560975609755,0.05071298717342921,100.0,6.341463414634147,0.24818619192869507,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.4,0.8
86.97560975609755,0.050722055271160284,100.0,6.341463414634147,0.25622066948677324,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.4,0.85
86.97560975609755,0.05070329109450595,100.0,6.341463414634147,0.2302144094719623,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,5000,100,,,,0.4,0.9
63.67857142857143,0.05067091350279366,100.0,4.642857142857143,0.15725697458302462,0,27,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.2,0.7
63.67857142857143,0.050761437440360976,100.0,4.642857142857143,0.1587797736971022,0,27,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.2,0.75
63.67857142857143,0.05079305200526667,100.0,4.642857142857143,0.16209432584595057,0,27,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.2,0.8
63.67857142857143,0.05076539479268578,100.0,4.642857142857143,0.16213196570484703,0,27,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.2,0.85
63.67857142857143,0.05077420391328037,100.0,4.642857142857143,0.13604940038874402,0,27,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.2,0.9
67.28301886792453,0.05067132506548635,100.0,4.90566037735849,0.16962198528350161,0,24,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.25,0.7
67.28301886792453,0.05076697299951974,100.0,4.90566037735849,0.17123098057384772,0,24,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.25,0.75
67.28301886792453,0.05080037706809934,100.0,4.90566037735849,0.17473314888206484,0,24,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.25,0.8
67.28301886792453,0.05077115435291953,100.0,4.90566037735849,0.17477291929901204,0,24,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.25,0.85
67.28301886792453,0.050906238058032766,100.0,4.90566037735849,0.1489057422923666,0,24,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.25,0.9
68.57692307692308,0.05065530073731558,100.0,5.0,0.17168838249614357,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.3,0.7
68.57692307692308,0.050752788054695755,100.0,5.0,0.17332832000361173,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.3,0.75
68.57692307692308,0.05078683450920958,100.0,5.0,0.1768978377023715,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.3,0.8
68.57692307692308,0.05075087240675464,100.0,5.0,0.18063965121824735,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.3,0.85
68.57692307692308,0.05088855387542774,100.0,5.0,0.15427502849993563,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.3,0.9
77.52173913043478,0.050869196909195315,100.0,5.6521739130434785,0.2020617320544916,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.35,0.7
77.52173913043478,0.05080198934883451,100.0,5.6521739130434785,0.20028609094492242,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.35,0.75
77.52173913043478,0.050840476645241425,100.0,5.6521739130434785,0.20432119790873782,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.35,0.8
77.52173913043478,0.050848559080175645,100.0,5.6521739130434785,0.21148236268876405,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.35,0.85
77.52173913043478,0.05084330686524176,100.0,5.6521739130434785,0.18760941251679214,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.35,0.9
86.97560975609755,0.050754382728302835,100.0,6.341463414634147,0.24151152030622106,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.4,0.7
86.97560975609755,0.05066980630428973,100.0,6.341463414634147,0.24365899874978023,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.4,0.75
86.97560975609755,0.05071298717342921,100.0,6.341463414634147,0.24818619192869507,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.4,0.8
86.97560975609755,0.050722055271160284,100.0,6.341463414634147,0.25622066948677324,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.4,0.85
86.97560975609755,0.05070329109450595,100.0,6.341463414634147,0.2302144094719623,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,5000,100,,,,0.4,0.9
1785.5,0.23982254465881953,100.0,42.0,0.3166735830637924,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.2,0.7
1785.5,0.23979993912106876,100.0,42.0,0.31879657442653786,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.2,0.75
1785.5,0.23982109593737483,100.0,42.0,0.31341074160841603,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.2,0.8
1785.5,0.23982116081959395,100.0,42.0,0.3111064963628814,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.2,0.85
1785.5,0.23977623293790695,100.0,42.0,0.3148936445724133,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.2,0.9
1785.5,0.23982254465881953,100.0,42.0,0.3166735830637924,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.25,0.7
1785.5,0.23979993912106876,100.0,42.0,0.31879657442653786,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.25,0.75
1785.5,0.23982109593737483,100.0,42.0,0.31341074160841603,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.25,0.8
1785.5,0.23982116081959395,100.0,42.0,0.3111064963628814,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.25,0.85
1785.5,0.23977623293790695,100.0,42.0,0.3148936445724133,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.25,0.9
1785.5,0.23982254465881953,100.0,42.0,0.3166735830637924,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.3,0.7
1785.5,0.23979993912106876,100.0,42.0,0.31879657442653786,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.3,0.75
1785.5,0.23982109593737483,100.0,42.0,0.31341074160841603,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.3,0.8
1785.5,0.23982116081959395,100.0,42.0,0.3111064963628814,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.3,0.85
1785.5,0.23977623293790695,100.0,42.0,0.3148936445724133,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.3,0.9
1785.5,0.23982254465881953,100.0,42.0,0.3166735830637924,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.35,0.7
1785.5,0.23979993912106876,100.0,42.0,0.31879657442653786,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.35,0.75
1785.5,0.23982109593737483,100.0,42.0,0.31341074160841603,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.35,0.8
1785.5,0.23982116081959395,100.0,42.0,0.3111064963628814,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.35,0.85
1785.5,0.23977623293790695,100.0,42.0,0.3148936445724133,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.35,0.9
1785.5,0.23982254465881953,100.0,42.0,0.3166735830637924,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.4,0.7
1785.5,0.23979993912106876,100.0,42.0,0.31879657442653786,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.4,0.75
1785.5,0.23982109593737483,100.0,42.0,0.31341074160841603,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.4,0.8
1785.5,0.23982116081959395,100.0,42.0,0.3111064963628814,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.4,0.85
1785.5,0.23977623293790695,100.0,42.0,0.3148936445724133,0,29,0.0,0.0,0.0,,CPI,1,5000,100,,,,0.4,0.9
246.27586206896552,0.049657325554737515,100.0,9.137931034482758,0.37662252396253354,0,0,0.0,0.0,0.0,0.1,SPH,1,10000,100,,,,,
246.27586206896552,0.049657325554737515,100.0,9.137931034482758,0.37662252396253354,0,0,0.0,0.0,0.0,0.15,SPH,1,10000,100,,,,,
246.27586206896552,0.049657325554737515,100.0,9.137931034482758,0.37662252396253354,0,0,0.0,0.0,0.0,0.2,SPH,1,10000,100,,,,,
246.27586206896552,0.049657325554737515,100.0,9.137931034482758,0.37662252396253354,0,0,0.0,0.0,0.0,0.25,SPH,1,10000,100,,,,,
246.27586206896552,0.049657325554737515,100.0,9.137931034482758,0.37662252396253354,0,0,0.0,0.0,0.0,0.3,SPH,1,10000,100,,,,,
246.27586206896552,0.049657325554737515,100.0,9.137931034482758,0.37662252396253354,0,0,0.0,0.0,0.0,0.35,SPH,1,10000,100,,,,,
246.27586206896552,0.049657325554737515,100.0,9.137931034482758,0.37662252396253354,0,0,0.0,0.0,0.0,0.4,SPH,1,10000,100,,,,,
7142.0,0.23978157378885467,100.0,84.0,0.5175254363856996,0,0,0.0,0.0,0.0,,RF,1,10000,100,,,,,
7142.0,0.0,100.0,84.0,0.5175254363856996,0,0,0.0,0.0,0.0,,RF+B,1,10000,100,,,,,
785.62,0.1497469698153697,110.0,31.9,0.6044712867166626,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,10.0,KMeans,,,
507.87555555555554,0.12224908935449591,106.66666666666667,20.124444444444446,0.5705426776771902,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,15.0,KMeans,,,
374.95500000000004,0.11196700307658254,105.0,18.6375,0.5545295629930012,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,20.0,KMeans,,,
297.10720000000003,0.12069936022952708,104.0,16.7648,0.5578482170127859,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,25.0,KMeans,,,
285.2573964497041,0.09943848183559487,103.84615384615384,16.29585798816568,0.5137102115274776,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,26.0,KMeans,,,
246.00222222222223,0.09806459559292766,103.33333333333333,15.431111111111111,0.5105140203474523,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,30.0,KMeans,,,
209.88734693877552,0.08491768026867269,102.85714285714286,15.281632653061225,0.5240593513896004,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,35.0,KMeans,,,
183.01375000000002,0.07577831097861001,102.5,13.504375,0.5041690410697703,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,40.0,KMeans,,,
162.23802469135805,0.07460279325438522,102.22222222222223,12.811851851851852,0.45968569454349223,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,45.0,KMeans,,,
145.6968,0.07119492610696387,102.0,12.0972,0.46177447340925454,0,0,0.0,0.0,0.0,,KMeans,1,10000,100,50.0,KMeans,,,
785.62,0.11921265256014416,110.0,29.810000000000002,0.5750628707223371,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,10.0,,
507.87555555555554,0.11061042854081421,106.66666666666667,21.973333333333336,0.5561254772187424,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,15.0,,
374.95500000000004,0.10107025412023143,105.0,17.64,0.5362980529338566,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,20.0,,
297.10720000000003,0.0864157104868121,104.0,15.184000000000001,0.5215584577418269,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,25.0,,
285.2573964497041,0.0986773757618195,103.84615384615384,17.21449704142012,0.5479406412048106,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,26.0,,
246.00222222222223,0.08949849791173972,103.33333333333333,15.052222222222222,0.5236405931387192,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,30.0,,
209.88734693877552,0.08664624737877698,102.85714285714286,14.899591836734693,0.5018221284724524,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,35.0,,
183.01375000000002,0.07808092143430326,102.5,14.375625,0.5148197229897793,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,40.0,,
162.23802469135805,0.07404528218388932,102.22222222222223,13.516049382716048,0.48906066557167677,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,45.0,,
145.6968,0.07736853919129845,102.0,13.056,0.4623444810896824,0,0,0.0,0.0,0.0,,GMM,1,10000,100,,GMM,50.0,,
785.62,0.13797290584133642,110.0,33.0,0.57599327496685,0,0,0.0,0.0,0.0,,Birch,1,10000,100,10.0,Birch,,,
507.87555555555554,0.12052399873968188,106.66666666666667,24.391111111111112,0.5560076548289429,0,0,0.0,0.0,0.0,,Birch,1,10000,100,15.0,Birch,,,
374.95500000000004,0.11069941701452964,105.0,21.892500000000002,0.5685596478794575,0,0,0.0,0.0,0.0,,Birch,1,10000,100,20.0,Birch,,,
297.10720000000003,0.09965114475842489,104.0,19.0528,0.539810219762342,0,0,0.0,0.0,0.0,,Birch,1,10000,100,25.0,Birch,,,
285.2573964497041,0.09734262972535018,103.84615384615384,18.532544378698223,0.5324643667776026,0,0,0.0,0.0,0.0,,Birch,1,10000,100,26.0,Birch,,,
246.00222222222223,0.0856554619870865,103.33333333333333,16.326666666666668,0.5148043624585891,0,0,0.0,0.0,0.0,,Birch,1,10000,100,30.0,Birch,,,
209.88734693877552,0.0797597691452553,102.85714285714286,14.311836734693877,0.48882396011376456,0,0,0.0,0.0,0.0,,Birch,1,10000,100,35.0,Birch,,,
183.01375000000002,0.07704066661620776,102.5,14.247499999999999,0.5019559542371497,0,0,0.0,0.0,0.0,,Birch,1,10000,100,40.0,Birch,,,
162.23802469135805,0.07376646118130546,102.22222222222223,13.788641975308641,0.4966229053075823,0,0,0.0,0.0,0.0,,Birch,1,10000,100,45.0,Birch,,,
145.6968,0.07231121950392366,102.0,12.933600000000002,0.48239111351740394,0,0,0.0,0.0,0.0,,Birch,1,10000,100,50.0,Birch,,,
132.25925925925927,0.04942342407841483,100.0,4.907407407407407,0.1739544620098839,0,25,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.2,0.7
132.25925925925927,0.04951106066453591,100.0,4.907407407407407,0.1694039159699976,0,25,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.2,0.75
132.25925925925927,0.04950927095223842,100.0,4.907407407407407,0.1686778509761357,0,25,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.2,0.8
132.25925925925927,0.049553413483036955,100.0,4.907407407407407,0.16659218893911837,0,25,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.2,0.85
132.25925925925927,0.049588124585271516,100.0,4.907407407407407,0.1417934900850969,0,25,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.2,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.25,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.25,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.25,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.25,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.25,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.3,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.3,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.3,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.3,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.3,0.9
155.2608695652174,0.04938069678058428,100.0,5.760869565217392,0.20621862669214064,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.35,0.7
155.2608695652174,0.04947706893676197,100.0,5.760869565217392,0.20032745167210328,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.35,0.75
155.2608695652174,0.049459302688199584,100.0,5.760869565217392,0.19955690345277888,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.35,0.8
155.2608695652174,0.04946125810193891,100.0,5.760869565217392,0.20208610013373174,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.35,0.85
155.2608695652174,0.04957453576560107,100.0,5.760869565217392,0.1821721678502899,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.35,0.9
174.1951219512195,0.04964175884265775,100.0,6.463414634146342,0.2513646349176668,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.4,0.7
174.1951219512195,0.04969707397555661,100.0,6.463414634146342,0.24882813012682867,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.4,0.75
174.1951219512195,0.04967714111131588,100.0,6.463414634146342,0.2479636126124647,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.4,0.8
174.1951219512195,0.04967933499014537,100.0,6.463414634146342,0.2508012479130459,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.4,0.85
174.1951219512195,0.04980642700303462,100.0,6.463414634146342,0.22845878730235508,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,10000,100,,,,0.4,0.9
132.25925925925927,0.04942342407841483,100.0,4.907407407407407,0.1739544620098839,0,25,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.2,0.7
132.25925925925927,0.04951106066453591,100.0,4.907407407407407,0.1694039159699976,0,25,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.2,0.75
132.25925925925927,0.04950927095223842,100.0,4.907407407407407,0.1686778509761357,0,25,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.2,0.8
132.25925925925927,0.049553413483036955,100.0,4.907407407407407,0.16659218893911837,0,25,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.2,0.85
132.25925925925927,0.049588124585271516,100.0,4.907407407407407,0.1417934900850969,0,25,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.2,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.25,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.25,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.25,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.25,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.25,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.3,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.3,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.3,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.3,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.3,0.9
155.2608695652174,0.04938069678058428,100.0,5.760869565217392,0.20621862669214064,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.35,0.7
155.2608695652174,0.04947706893676197,100.0,5.760869565217392,0.20032745167210328,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.35,0.75
155.2608695652174,0.049459302688199584,100.0,5.760869565217392,0.19955690345277888,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.35,0.8
155.2608695652174,0.04946125810193891,100.0,5.760869565217392,0.20208610013373174,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.35,0.85
155.2608695652174,0.04957453576560107,100.0,5.760869565217392,0.1821721678502899,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.35,0.9
