#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,Method,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
50.142857142857146,0.07295362787814266,500.0,8.404761904761905,0.17475552903754452,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.25,0.75
50.142857142857146,0.07292989881499456,500.0,8.404761904761905,0.16571196128076887,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.25,0.8
50.142857142857146,0.07273876044983607,500.0,8.404761904761905,0.16284234516262017,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.25,0.85
50.142857142857146,0.07131442861362942,500.0,8.404761904761905,0.15174627693347315,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.25,0.9
51.36585365853659,0.07176979496215916,500.0,8.609756097560975,0.1783367983928645,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.3,0.7
51.36585365853659,0.0717358857308044,500.0,8.609756097560975,0.1787301124295103,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.3,0.75
51.36585365853659,0.07171157791001853,500.0,8.609756097560975,0.16946596984939868,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.3,0.8
51.36585365853659,0.07151745569695331,500.0,8.609756097560975,0.1687122040565508,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.3,0.85
51.36585365853659,0.07005838405986359,500.0,8.609756097560975,0.15734550001693673,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.3,0.9
56.91891891891892,0.07232419242755335,500.0,9.54054054054054,0.20699841511446004,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.35,0.7
56.91891891891892,0.07233152903561592,500.0,9.54054054054054,0.20838194131692545,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.35,0.75
56.91891891891892,0.07230459334231266,500.0,9.54054054054054,0.19811626980923416,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.35,0.8
56.91891891891892,0.0720894849440512,500.0,9.54054054054054,0.19728101582256488,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.35,0.85
56.91891891891892,0.07209125765835475,500.0,9.54054054054054,0.19156688507926528,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.35,0.9
60.17142857142857,0.07160848742537666,500.0,10.085714285714285,0.22716929984293538,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.4,0.7
60.17142857142857,0.07161624326818566,500.0,10.085714285714285,0.22863188468554166,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.4,0.75
60.17142857142857,0.07158776839240794,500.0,10.085714285714285,0.2177796033774109,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.4,0.8
60.17142857142857,0.07142397896304988,500.0,10.085714285714285,0.2168804223066484,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.4,0.85
60.17142857142857,0.07142585297531363,500.0,10.085714285714285,0.2108397698065888,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.4,0.9
42.97959183673469,0.07119905408265867,500.0,7.204081632653061,0.1307209989941647,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.2,0.7
42.97959183673469,0.07113978162452612,500.0,7.204081632653061,0.13243052079300488,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.2,0.75
42.97959183673469,0.06965707507579637,500.0,7.204081632653061,0.12542429478770278,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.2,0.8
42.97959183673469,0.06947530774486894,500.0,7.204081632653061,0.12543834058872064,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.2,0.85
42.97959183673469,0.06824641475987918,500.0,7.204081632653061,0.11525058857261536,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.2,0.9
50.142857142857146,0.07298672974684613,500.0,8.404761904761905,0.17437157962081887,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.25,0.7
50.142857142857146,0.07295362787814266,500.0,8.404761904761905,0.17475552903754452,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.25,0.75
50.142857142857146,0.07292989881499456,500.0,8.404761904761905,0.16571196128076887,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.25,0.8
50.142857142857146,0.07273876044983607,500.0,8.404761904761905,0.16284234516262017,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.25,0.85
50.142857142857146,0.07131442861362942,500.0,8.404761904761905,0.15174627693347315,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.25,0.9
51.36585365853659,0.07176979496215916,500.0,8.609756097560975,0.1783367983928645,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.3,0.7
51.36585365853659,0.0717358857308044,500.0,8.609756097560975,0.1787301124295103,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.3,0.75
51.36585365853659,0.07171157791001853,500.0,8.609756097560975,0.16946596984939868,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.3,0.8
51.36585365853659,0.07151745569695331,500.0,8.609756097560975,0.1687122040565508,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.3,0.85
51.36585365853659,0.07005838405986359,500.0,8.609756097560975,0.15734550001693673,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.3,0.9
56.91891891891892,0.07232419242755335,500.0,9.54054054054054,0.20699841511446004,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.35,0.7
56.91891891891892,0.07233152903561592,500.0,9.54054054054054,0.20838194131692545,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.35,0.75
56.91891891891892,0.07230459334231266,500.0,9.54054054054054,0.19811626980923416,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.35,0.8
56.91891891891892,0.0720894849440512,500.0,9.54054054054054,0.19728101582256488,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.35,0.85
56.91891891891892,0.07209125765835475,500.0,9.54054054054054,0.19156688507926528,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.35,0.9
60.17142857142857,0.07160848742537666,500.0,10.085714285714285,0.22716929984293538,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.4,0.7
60.17142857142857,0.07161624326818566,500.0,10.085714285714285,0.22863188468554166,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.4,0.75
60.17142857142857,0.07158776839240794,500.0,10.085714285714285,0.2177796033774109,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.4,0.8
60.17142857142857,0.07142397896304988,500.0,10.085714285714285,0.2168804223066484,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.4,0.85
60.17142857142857,0.07142585297531363,500.0,10.085714285714285,0.2108397698065888,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.35,,,,0.4,0.9
42.97959183673469,0.07119905408265867,500.0,7.204081632653061,0.1307209989941647,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.2,0.7
42.97959183673469,0.07113978162452612,500.0,7.204081632653061,0.13243052079300488,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.2,0.75
42.97959183673469,0.06965707507579637,500.0,7.204081632653061,0.12542429478770278,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.2,0.8
42.97959183673469,0.06947530774486894,500.0,7.204081632653061,0.12543834058872064,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.2,0.85
42.97959183673469,0.06824641475987918,500.0,7.204081632653061,0.11525058857261536,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.2,0.9
50.142857142857146,0.07298672974684613,500.0,8.404761904761905,0.17437157962081887,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.25,0.7
50.142857142857146,0.07295362787814266,500.0,8.404761904761905,0.17475552903754452,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.25,0.75
50.142857142857146,0.07292989881499456,500.0,8.404761904761905,0.16571196128076887,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.25,0.8
50.142857142857146,0.07273876044983607,500.0,8.404761904761905,0.16284234516262017,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.25,0.85
50.142857142857146,0.07131442861362942,500.0,8.404761904761905,0.15174627693347315,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.25,0.9
51.36585365853659,0.07176979496215916,500.0,8.609756097560975,0.1783367983928645,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.3,0.7
51.36585365853659,0.0717358857308044,500.0,8.609756097560975,0.1787301124295103,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.3,0.75
51.36585365853659,0.07171157791001853,500.0,8.609756097560975,0.16946596984939868,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.3,0.8
51.36585365853659,0.07151745569695331,500.0,8.609756097560975,0.1687122040565508,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.3,0.85
51.36585365853659,0.07005838405986359,500.0,8.609756097560975,0.15734550001693673,7,12,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.3,0.9
56.91891891891892,0.07232419242755335,500.0,9.54054054054054,0.20699841511446004,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.35,0.7
56.91891891891892,0.07233152903561592,500.0,9.54054054054054,0.20838194131692545,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.35,0.75
56.91891891891892,0.07230459334231266,500.0,9.54054054054054,0.19811626980923416,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.35,0.8
56.91891891891892,0.0720894849440512,500.0,9.54054054054054,0.19728101582256488,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.35,0.85
56.91891891891892,0.07209125765835475,500.0,9.54054054054054,0.19156688507926528,7,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.35,0.9
60.17142857142857,0.07160848742537666,500.0,10.085714285714285,0.22716929984293538,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.4,0.7
60.17142857142857,0.07161624326818566,500.0,10.085714285714285,0.22863188468554166,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.4,0.75
60.17142857142857,0.07158776839240794,500.0,10.085714285714285,0.2177796033774109,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.4,0.8
60.17142857142857,0.07142397896304988,500.0,10.085714285714285,0.2168804223066484,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.4,0.85
60.17142857142857,0.07142585297531363,500.0,10.085714285714285,0.2108397698065888,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.4,,,,0.4,0.9
376.0,0.2385949865833361,500.0,42.0,0.31381503269830247,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.2,0.7
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.2,0.75
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.2,0.8
376.0,0.23929677896947713,500.0,42.0,0.29619971914918075,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.2,0.85
376.0,0.2385213093754326,500.0,42.0,0.29952012754587637,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.2,0.9
376.0,0.2385949865833361,500.0,42.0,0.31381503269830247,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.25,0.7
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.25,0.75
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.25,0.8
376.0,0.23929677896947713,500.0,42.0,0.29619971914918075,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.25,0.85
376.0,0.2385213093754326,500.0,42.0,0.29952012754587637,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.25,0.9
376.0,0.2385949865833361,500.0,42.0,0.31381503269830247,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.3,0.7
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.3,0.75
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.3,0.8
376.0,0.23929677896947713,500.0,42.0,0.29619971914918075,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.3,0.85
376.0,0.2385213093754326,500.0,42.0,0.29952012754587637,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.3,0.9
376.0,0.2385949865833361,500.0,42.0,0.31381503269830247,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.35,0.7
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.35,0.75
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.35,0.8
376.0,0.23929677896947713,500.0,42.0,0.29619971914918075,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.35,0.85
376.0,0.2385213093754326,500.0,42.0,0.29952012754587637,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.35,0.9
376.0,0.2385949865833361,500.0,42.0,0.31381503269830247,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.4,0.7
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.4,0.75
376.0,0.2385483878859256,500.0,42.0,0.3066602133918188,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.4,0.8
376.0,0.23929677896947713,500.0,42.0,0.29619971914918075,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.4,0.85
376.0,0.2385213093754326,500.0,42.0,0.29952012754587637,0,29,0.0,0.0,0.0,CPI,1,1050,500,,,,,0.4,0.9
